id,o,c,e,a,n
17634892,0.535,0.659,0.417,0.712,0.462
17635004,0.564,0.373,0.442,0.563,0.552
17635314,0.628,0.575,0.501,0.534,0.495
17636894,0.630,0.790,0.567,0.631,0.224
21639982,0.380,0.504,0.456,0.571,0.356
21636313,0.611,0.459,0.503,0.511,0.643
21636682,0.363,0.529,0.358,0.720,0.330
21636840,0.702,0.682,0.650,0.592,0.333
21637624,0.292,0.481,0.420,0.573,0.341
22059944,0.471,0.558,0.412,0.612,0.506
77619319,0.449,0.445,0.415,0.503,0.500
77625876,0.435,0.556,0.344,0.548,0.714
77636321,0.464,0.468,0.420,0.469,0.560
77668252,0.697,0.542,0.486,0.420,0.677
108774267,0.521,0.388,0.633,0.590,0.506
77843323,0.769,0.432,0.344,0.534,0.497
15962697,0.468,0.478,0.432,0.469,0.551
483704316,0.506,0.487,0.601,0.459,0.475
19028916,0.566,0.781,0.486,0.708,0.317
80612021,0.108,0.584,0.388,0.436,0.449
22062165,0.416,0.495,0.449,0.482,0.560
22064500,0.683,0.735,0.540,0.579,0.649
22068282,0.285,0.661,0.564,0.704,0.398
22479281,0.781,0.741,0.545,0.668,0.532
22480867,0.461,0.603,0.363,0.559,0.506
22481212,0.619,0.377,0.439,0.668,0.556
22509960,0.413,0.516,0.557,0.527,0.424
23885712,0.535,0.382,0.540,0.648,0.627
23885728,0.623,0.457,0.400,0.621,0.452
23890475,0.652,0.556,0.586,0.641,0.289
23892358,0.399,0.451,0.312,0.714,0.541
23894637,0.416,0.459,0.444,0.463,0.512
26369932,0.459,0.676,0.740,0.735,0.280
7335342,0.332,0.514,0.807,0.612,0.372
17813135,0.788,0.603,0.447,0.413,0.415
17813885,0.616,0.525,0.620,0.565,0.493
17814729,0.628,0.537,0.371,0.500,0.424
17815082,0.466,0.474,0.410,0.596,0.257
17815546,0.397,0.485,0.403,0.583,0.465
17815912,0.585,0.354,0.442,0.343,0.686
17819033,0.471,0.724,0.510,0.658,0.246
17819770,0.557,0.487,0.461,0.614,0.512
17820614,0.704,0.804,0.525,0.604,0.408
17821622,0.480,0.243,0.422,0.697,0.530
41495074,0.542,0.264,0.368,0.592,0.450
17821932,0.197,0.413,0.368,0.121,0.627
17822419,0.385,0.300,0.270,0.596,0.434
17823258,0.335,0.438,0.466,0.617,0.268
17825445,0.373,0.640,0.434,0.652,0.363
41498727,0.444,0.464,0.356,0.641,0.315
17826187,0.580,0.647,0.547,0.691,0.328
17827133,0.378,0.327,0.226,0.600,0.447
17827319,0.537,0.682,0.559,0.556,0.491
18494593,0.428,0.302,0.496,0.420,0.697
18496986,0.478,0.449,0.542,0.768,0.478
18503757,0.218,0.518,0.638,0.592,0.189
18504495,0.440,0.464,0.454,0.457,0.526
18504694,0.220,0.502,0.341,0.546,0.552
18511522,0.452,0.415,0.569,0.571,0.311
18602479,0.788,0.613,0.420,0.507,0.521
18604970,0.309,0.499,0.540,0.513,0.558
41503774,0.173,0.560,0.545,0.546,0.488
18611392,0.573,0.569,0.469,0.511,0.484
18612414,0.340,0.624,0.513,0.697,0.450
18614443,0.545,0.272,0.429,0.625,0.636
18614747,0.514,0.289,0.598,0.532,0.504
18614935,0.444,0.476,0.542,0.556,0.372
15979376,0.192,0.535,0.611,0.596,0.246
18623616,0.537,0.338,0.459,0.641,0.684
18624979,0.521,0.333,0.344,0.559,0.649
18625399,0.375,0.436,0.474,0.525,0.317
18628082,0.623,0.546,0.657,0.633,0.677
153852656,0.611,0.361,0.554,0.474,0.612
18630326,0.683,0.666,0.549,0.728,0.374
18630583,0.511,0.441,0.471,0.492,0.580
18631703,0.371,0.537,0.513,0.594,0.270
18632288,0.409,0.584,0.501,0.571,0.424
18634677,0.557,0.535,0.361,0.625,0.363
18637003,0.683,0.363,0.498,0.416,0.532
18637695,0.549,0.544,0.415,0.494,0.515
18637831,0.630,0.470,0.363,0.559,0.499
18638460,0.456,0.632,0.466,0.612,0.469
18640668,0.464,0.655,0.638,0.656,0.213
18640683,0.757,0.495,0.513,0.565,0.692
18642609,0.413,0.464,0.572,0.405,0.536
18643531,0.397,0.510,0.422,0.577,0.395
18644783,0.671,0.291,0.310,0.633,0.569
153918448,0.528,0.466,0.547,0.751,0.508
18645812,0.363,0.485,0.403,0.534,0.486
18646280,0.347,0.537,0.753,0.604,0.341
18647230,0.340,0.426,0.368,0.403,0.534
18648424,0.430,0.628,0.429,0.596,0.289
18649193,0.549,0.668,0.530,0.588,0.504
153932493,0.466,0.464,0.405,0.494,0.538
18651393,0.564,0.281,0.447,0.697,0.552
18651656,0.599,0.506,0.268,0.546,0.538
18653387,0.471,0.363,0.591,0.691,0.365
18654574,0.194,0.396,0.332,0.635,0.426
80055873,0.399,0.289,0.035,0.488,0.469
108633391,0.402,0.470,0.432,0.457,0.523
18654764,0.545,0.542,0.483,0.594,0.757
18655633,0.342,0.428,0.496,0.546,0.371
18656798,0.518,0.445,0.429,0.503,0.356
18658817,0.502,0.434,0.579,0.610,0.649
18660360,0.733,0.579,0.762,0.540,0.489
18662301,0.518,0.380,0.456,0.532,0.558
18665800,0.452,0.514,0.689,0.722,0.220
18666525,0.704,0.697,0.694,0.702,0.280
18666623,0.089,0.382,0.177,0.575,0.590
18682014,0.635,0.386,0.643,0.623,0.484
18682397,0.781,0.531,0.596,0.536,0.499
18685472,0.394,0.470,0.395,0.554,0.341
18686653,0.652,0.375,0.432,0.550,0.519
18687199,0.247,0.645,0.518,0.604,0.456
18687625,0.378,0.476,0.415,0.610,0.584
18688051,0.597,0.783,0.439,0.697,0.369
82870600,0.449,0.489,0.452,0.469,0.560
35096740,0.561,0.680,0.669,0.571,0.218
18688443,0.578,0.277,0.121,0.488,0.508
18688890,0.197,0.546,0.581,0.772,0.254
18780377,0.635,0.327,0.498,0.596,0.528
18780966,0.700,0.544,0.638,0.617,0.597
18783665,0.809,0.756,0.716,0.588,0.625
18783983,0.533,0.420,0.307,0.726,0.476
18785030,0.363,0.727,0.554,0.716,0.389
18785089,0.592,0.693,0.660,0.693,0.359
18785447,0.342,0.546,0.552,0.540,0.517
18785597,0.382,0.447,0.395,0.685,0.664
18785654,0.626,0.645,0.601,0.447,0.437
18790513,0.688,0.409,0.471,0.658,0.547
18859669,0.566,0.584,0.520,0.581,0.421
18859819,0.487,0.432,0.476,0.536,0.590
18859933,0.602,0.634,0.640,0.658,0.558
18863720,0.814,0.741,0.581,0.639,0.354
18863815,0.650,0.771,0.486,0.691,0.354
18866722,0.707,0.807,0.437,0.637,0.374
18867497,0.547,0.403,0.513,0.482,0.463
18869521,0.452,0.531,0.552,0.571,0.465
18874097,0.189,0.590,0.368,0.469,0.443
309380997,0.547,0.413,0.474,0.608,0.449
18875718,0.733,0.573,0.513,0.540,0.556
18875939,0.728,0.407,0.488,0.418,0.471
18877660,0.604,0.308,0.363,0.542,0.539
18877662,0.359,0.535,0.388,0.594,0.350
18879230,0.392,0.403,0.478,0.631,0.565
41504058,0.335,0.281,0.344,0.631,0.716
18879571,0.442,0.289,0.236,0.606,0.547
18879757,0.354,0.367,0.295,0.422,0.456
18880638,0.645,0.746,0.623,0.706,0.168
18880970,0.485,0.388,0.525,0.235,0.526
18883401,0.595,0.600,0.523,0.602,0.467
19013785,0.456,0.514,0.630,0.668,0.291
19181276,0.485,0.499,0.373,0.527,0.512
105258238,0.201,0.474,0.449,0.492,0.374
19182978,0.397,0.520,0.456,0.519,0.547
19183874,0.757,0.245,0.501,0.612,0.530
19186071,0.614,0.417,0.478,0.619,0.506
19186257,0.399,0.499,0.464,0.484,0.567
19187671,0.156,0.375,0.224,0.442,0.606
19191229,0.557,0.760,0.476,0.673,0.452
19192224,0.356,0.464,0.403,0.598,0.744
19203998,0.347,0.476,0.434,0.590,0.285
20714127,0.459,0.308,0.422,0.583,0.560
20715659,0.800,0.678,0.486,0.579,0.432
20716183,0.373,0.573,0.660,0.623,0.454
20717023,0.497,0.398,0.503,0.304,0.591
20717420,0.509,0.340,0.234,0.712,0.397
20726549,0.435,0.575,0.537,0.505,0.423
20728551,0.421,0.802,0.493,0.741,0.421
20728561,0.728,0.449,0.498,0.490,0.530
20729508,0.590,0.390,0.552,0.646,0.686
20729576,0.394,0.415,0.611,0.453,0.556
20729766,0.535,0.670,0.410,0.619,0.486
20730294,0.304,0.472,0.265,0.604,0.580
20731304,0.268,0.411,0.525,0.662,0.361
20731363,0.654,0.771,0.532,0.691,0.324
20731499,0.330,0.529,0.527,0.546,0.491
309633709,0.428,0.523,0.471,0.505,0.580
20735735,0.394,0.817,0.618,0.656,0.623
20737334,0.433,0.552,0.459,0.542,0.434
20738326,0.723,0.678,0.777,0.600,0.196
20740556,0.206,0.468,0.589,0.505,0.397
20740890,0.630,0.424,0.616,0.413,0.649
20741213,0.509,0.466,0.699,0.650,0.369
20744708,0.692,0.451,0.559,0.447,0.564
20745130,0.640,0.405,0.508,0.463,0.436
20745274,0.516,0.396,0.366,0.594,0.406
20745730,0.549,0.459,0.483,0.561,0.508
20747022,0.638,0.352,0.488,0.492,0.582
20747741,0.692,0.638,0.491,0.561,0.463
20747847,0.592,0.621,0.613,0.604,0.242
20758393,0.249,0.390,0.168,0.482,0.426
20759034,0.139,0.447,0.351,0.455,0.541
20760755,0.537,0.520,0.354,0.637,0.350
20765126,0.206,0.377,0.172,0.689,0.656
20765959,0.373,0.630,0.447,0.610,0.619
20766172,0.621,0.727,0.589,0.600,0.319
20768539,0.545,0.779,0.635,0.673,0.293
20768844,0.423,0.815,0.549,0.733,0.462
20769495,0.583,0.453,0.285,0.517,0.423
20769532,0.294,0.596,0.300,0.704,0.489
20771988,0.409,0.464,0.442,0.463,0.513
20772763,0.249,0.476,0.447,0.324,0.539
309765553,0.351,0.470,0.469,0.515,0.510
20773449,0.378,0.657,0.562,0.710,0.226
20774237,0.657,0.403,0.576,0.511,0.419
20774852,0.402,0.605,0.581,0.565,0.306
20780157,0.530,0.531,0.535,0.704,0.610
20805512,0.468,0.689,0.547,0.716,0.270
20809087,0.351,0.584,0.549,0.602,0.426
21668309,0.244,0.525,0.547,0.660,0.374
22097355,0.621,0.462,0.535,0.548,0.647
22305574,0.652,0.533,0.478,0.654,0.443
22305606,0.721,0.474,0.623,0.596,0.491
22305624,0.468,0.596,0.466,0.496,0.376
22305732,0.595,0.373,0.491,0.445,0.512
23124085,0.673,0.409,0.403,0.515,0.512
23477019,0.564,0.197,0.464,0.496,0.551
23482952,0.499,0.573,0.598,0.614,0.237
23483385,0.225,0.302,0.236,0.544,0.517
23484625,0.499,0.319,0.562,0.565,0.681
23490139,0.301,0.535,0.501,0.567,0.603
23491365,0.521,0.542,0.650,0.598,0.629
23494080,0.452,0.361,0.442,0.277,0.603
23515058,0.452,0.535,0.503,0.581,0.376
23927706,0.425,0.514,0.464,0.523,0.562
23934410,0.483,0.491,0.368,0.532,0.582
23934690,0.461,0.523,0.314,0.536,0.436
24261669,0.516,0.260,0.449,0.442,0.506
24270610,0.471,0.342,0.625,0.546,0.565
25525507,0.435,0.468,0.466,0.710,0.380
25529235,0.526,0.775,0.623,0.646,0.319
25890506,0.368,0.365,0.427,0.683,0.614
25940364,0.685,0.558,0.569,0.660,0.530
25943470,0.497,0.453,0.425,0.585,0.528
25952851,0.409,0.380,0.603,0.546,0.629
25953115,0.371,0.335,0.503,0.463,0.556
25954266,0.549,0.344,0.395,0.523,0.423
25955561,0.356,0.481,0.513,0.581,0.541
25971349,0.626,0.556,0.390,0.581,0.669
25979812,0.576,0.474,0.292,0.451,0.653
25982428,0.390,0.272,0.611,0.469,0.541
26000428,0.406,0.504,0.442,0.478,0.567
30080029,0.683,0.716,0.613,0.652,0.601
30081425,0.614,0.333,0.498,0.542,0.526
30108503,0.487,0.285,0.606,0.387,0.651
30120541,0.428,0.552,0.329,0.590,0.465
30137269,0.750,0.737,0.640,0.741,0.634
31207054,0.483,0.485,0.422,0.474,0.565
108669926,0.382,0.489,0.444,0.461,0.517
34573914,0.318,0.575,0.545,0.573,0.408
31208684,0.642,0.234,0.530,0.376,0.402
31216266,0.504,0.262,0.493,0.445,0.629
31216367,0.464,0.680,0.527,0.577,0.389
31217990,0.387,0.321,0.645,0.474,0.285
31218035,0.347,0.329,0.378,0.673,0.484
31232850,0.714,0.613,0.567,0.565,0.480
31236655,0.478,0.478,0.525,0.474,0.450
31246255,0.564,0.642,0.616,0.658,0.242
31246649,0.795,0.403,0.376,0.451,0.772
31250255,0.411,0.640,0.523,0.639,0.304
31257471,0.554,0.804,0.620,0.521,0.523
31268064,0.289,0.464,0.623,0.577,0.458
31268403,0.440,0.788,0.620,0.675,0.449
31268867,0.232,0.476,0.420,0.573,0.564
31269003,0.557,0.531,0.442,0.536,0.486
34575169,0.404,0.508,0.461,0.488,0.571
31273819,0.487,0.438,0.775,0.536,0.289
31276675,0.380,0.550,0.562,0.527,0.475
31278600,0.633,0.535,0.579,0.515,0.434
31284372,0.621,0.668,0.508,0.604,0.378
31287703,0.325,0.567,0.488,0.602,0.428
19246302,0.504,0.365,0.486,0.480,0.515
31291274,0.208,0.232,0.442,0.471,0.530
31293110,0.750,0.950,0.780,0.629,0.608
31293189,0.397,0.398,0.466,0.656,0.898
31294472,0.535,0.373,0.461,0.575,0.502
31306904,0.595,0.672,0.772,0.596,0.439
31307193,0.561,0.651,0.564,0.590,0.419
31308828,0.626,0.710,0.498,0.714,0.536
31312972,0.719,0.495,0.576,0.418,0.584
31313454,0.256,0.584,0.572,0.637,0.252
31319528,0.368,0.434,0.332,0.536,0.506
31319824,0.528,0.436,0.393,0.559,0.645
105259389,0.485,0.472,0.452,0.490,0.539
31331740,0.800,0.575,0.576,0.565,0.742
31332292,0.592,0.657,0.562,0.612,0.285
31332696,0.626,0.916,0.677,0.621,0.539
31333097,0.545,0.466,0.547,0.536,0.651
105262258,0.437,0.533,0.437,0.511,0.536
59401680,0.495,0.340,0.481,0.614,0.595
31338843,0.678,0.621,0.545,0.432,0.575
31345277,0.533,0.624,0.388,0.668,0.294
31351370,0.800,0.830,0.669,0.602,0.597
31354534,0.619,0.560,0.807,0.511,0.235
31354853,0.673,0.432,0.483,0.596,0.410
31361884,0.664,0.441,0.623,0.606,0.426
31364943,0.404,0.514,0.236,0.490,0.679
31366025,0.440,0.491,0.437,0.498,0.534
31366811,0.621,0.596,0.549,0.635,0.627
31367584,0.514,0.737,0.608,0.527,0.623
31373185,0.421,0.495,0.444,0.480,0.573
31375728,0.506,0.445,0.488,0.389,0.619
31401945,0.416,0.472,0.390,0.534,0.404
31408035,0.397,0.735,0.745,0.699,0.330
31408158,0.788,0.607,0.530,0.391,0.682
105263800,0.502,0.647,0.405,0.598,0.356
31422170,0.359,0.405,0.388,0.772,0.662
31426453,0.473,0.512,0.540,0.538,0.343
31431702,0.516,0.369,0.425,0.571,0.681
31432492,0.540,0.510,0.594,0.552,0.317
31433014,0.387,0.512,0.464,0.500,0.595
31442804,0.592,0.613,0.346,0.567,0.619
31442863,0.237,0.062,0.486,0.434,0.636
31443363,0.251,0.089,0.236,0.391,0.632
31443631,0.440,0.493,0.447,0.471,0.554
31444568,0.409,0.506,0.447,0.486,0.565
31444922,0.411,0.598,0.535,0.548,0.526
10454572,0.614,0.659,0.591,0.780,0.617
31447081,0.528,0.493,0.270,0.453,0.430
31451582,0.356,0.462,0.224,0.652,0.517
31458706,0.368,0.659,0.427,0.633,0.348
31469906,0.475,0.748,0.853,0.702,0.077
31470059,0.604,0.272,0.464,0.542,0.643
17426618,0.437,0.487,0.461,0.480,0.580
31473236,0.230,0.695,0.584,0.714,0.166
31473912,0.359,0.401,0.395,0.637,0.423
31475001,0.466,0.718,0.613,0.650,0.222
31476442,0.764,0.569,0.613,0.677,0.437
31483387,0.735,0.859,0.706,0.708,0.480
31483878,0.466,0.739,0.525,0.565,0.322
31486783,0.514,0.520,0.400,0.559,0.319
32467355,0.461,0.687,0.474,0.577,0.829
33971020,0.518,0.453,0.527,0.295,0.423
34775386,0.485,0.274,0.439,0.635,0.528
34883756,0.430,0.516,0.444,0.530,0.525
34898276,0.216,0.701,0.564,0.813,0.226
43334545,0.478,0.546,0.616,0.662,0.428
34898503,0.588,0.586,0.439,0.600,0.352
34899134,0.340,0.432,0.483,0.575,0.471
34916120,0.645,0.537,0.503,0.660,0.300
34923403,0.409,0.466,0.427,0.563,0.274
34927757,0.804,0.569,0.501,0.677,0.354
14195963,0.528,0.607,0.520,0.658,0.551
14197132,0.478,0.361,0.439,0.614,0.519
34928145,0.120,0.550,0.390,0.712,0.436
34929076,0.368,0.417,0.363,0.691,0.746
34929990,0.275,0.445,0.545,0.436,0.528
34939006,0.337,0.527,0.444,0.498,0.562
34939995,0.509,0.451,0.334,0.583,0.428
34941165,0.685,0.520,0.596,0.556,0.213
34942750,0.411,0.485,0.447,0.474,0.512
34943850,0.304,0.520,0.518,0.695,0.389
34953908,0.514,0.390,0.603,0.544,0.283
34956340,0.373,0.224,0.258,0.507,0.729
34957556,0.354,0.579,0.285,0.484,0.567
34961993,0.294,0.624,0.679,0.691,0.291
14198282,0.597,0.697,0.520,0.544,0.359
14199378,0.566,0.817,0.429,0.625,0.382
34963998,0.380,0.481,0.442,0.569,0.575
34970516,0.406,0.422,0.341,0.600,0.398
34973485,0.409,0.481,0.493,0.614,0.374
34980364,0.258,0.516,0.586,0.513,0.363
34985477,0.351,0.781,0.425,0.699,0.434
34985569,0.549,0.392,0.513,0.482,0.664
34988284,0.559,0.830,0.699,0.670,0.666
34993020,0.647,0.739,0.530,0.656,0.469
34998368,0.545,0.693,0.699,0.660,0.441
36016297,0.480,0.592,0.657,0.492,0.346
36375995,0.228,0.666,0.596,0.753,0.365
105269306,0.351,0.674,0.341,0.704,0.467
36401906,0.840,0.600,0.581,0.658,0.231
37269308,0.289,0.455,0.207,0.577,0.512
37270037,0.425,0.474,0.437,0.461,0.519
37273770,0.239,0.478,0.474,0.656,0.365
37279601,0.723,0.642,0.454,0.546,0.345
37291805,0.409,0.581,0.376,0.420,0.708
113259902,0.349,0.525,0.476,0.530,0.577
37292105,0.433,0.466,0.437,0.459,0.525
37297803,0.440,0.329,0.447,0.351,0.549
37316678,0.337,0.594,0.542,0.639,0.534
37319411,0.409,0.472,0.429,0.453,0.532
37320285,0.437,0.478,0.505,0.463,0.491
67021792,0.421,0.401,0.478,0.644,0.313
37491476,0.413,0.514,0.471,0.530,0.436
37494895,0.282,0.487,0.508,0.540,0.538
37501155,0.359,0.516,0.432,0.509,0.560
37502076,0.650,0.373,0.520,0.623,0.656
37508790,0.850,0.752,0.449,0.532,0.567
37517004,0.447,0.518,0.557,0.693,0.749
37532342,0.464,0.432,0.567,0.683,0.502
37545509,0.456,0.462,0.425,0.455,0.539
37591459,0.652,0.884,0.674,0.583,0.515
37595712,0.311,0.624,0.618,0.677,0.322
38482947,0.790,0.569,0.591,0.561,0.385
38609222,0.428,0.510,0.447,0.482,0.599
40169118,0.344,0.746,0.339,0.762,0.500
41121600,0.416,0.502,0.444,0.478,0.554
44155214,0.487,0.706,0.625,0.598,0.311
47203756,0.540,0.607,0.591,0.583,0.415
54260419,0.852,0.834,0.645,0.596,0.551
54266773,0.464,0.512,0.611,0.652,0.590
54267373,0.437,0.455,0.437,0.463,0.523
54271342,0.325,0.520,0.456,0.610,0.384
54274523,0.433,0.558,0.403,0.509,0.430
54275319,0.690,0.790,0.584,0.612,0.640
54275864,0.502,0.510,0.623,0.519,0.300
54279612,0.397,0.405,0.530,0.507,0.404
54282139,0.588,0.474,0.581,0.650,0.456
54283369,0.685,0.636,0.591,0.633,0.320
54285787,0.490,0.392,0.393,0.258,0.604
54288013,0.657,0.746,0.466,0.588,0.395
54296510,0.499,0.581,0.574,0.614,0.296
54298095,0.621,0.722,0.625,0.606,0.402
54298937,0.492,0.487,0.434,0.486,0.558
54300251,0.545,0.754,0.461,0.654,0.315
54305198,0.349,0.504,0.417,0.610,0.376
54307612,0.354,0.533,0.677,0.614,0.415
54307815,0.571,0.771,0.371,0.697,0.268
54310421,0.514,0.302,0.554,0.277,0.536
54312670,0.356,0.476,0.425,0.438,0.421
54319516,0.580,0.493,0.513,0.594,0.571
54320332,0.318,0.529,0.425,0.644,0.382
54322374,0.652,0.785,0.594,0.625,0.354
54324142,0.516,0.764,0.478,0.666,0.423
54325840,0.459,0.487,0.618,0.469,0.495
54330245,0.273,0.310,0.253,0.424,0.510
54330691,0.485,0.510,0.478,0.565,0.313
39957176,0.406,0.531,0.461,0.532,0.558
139461447,0.413,0.514,0.429,0.509,0.551
54341995,0.588,0.424,0.520,0.517,0.410
54343977,0.378,0.542,0.459,0.604,0.380
54345956,0.478,0.535,0.525,0.554,0.489
54360094,0.354,0.371,0.378,0.500,0.426
54423036,0.416,0.468,0.425,0.461,0.519
55252378,0.778,0.828,0.706,0.631,0.666
55286017,0.430,0.468,0.432,0.467,0.523
55296150,0.466,0.775,0.618,0.758,0.642
57359797,0.335,0.642,0.425,0.563,0.302
57361557,0.528,0.487,0.540,0.579,0.584
57361568,0.564,0.390,0.427,0.588,0.727
59100947,0.695,0.823,0.603,0.708,0.504
59104970,0.423,0.491,0.452,0.469,0.564
59110488,0.573,0.430,0.395,0.360,0.523
59112212,0.335,0.445,0.554,0.573,0.493
66251574,0.356,0.468,0.574,0.633,0.463
66256333,0.413,0.565,0.427,0.608,0.556
66366133,0.421,0.560,0.452,0.606,0.376
66505354,0.621,0.504,0.520,0.614,0.541
66867076,0.564,0.554,0.459,0.592,0.311
72646886,0.306,0.680,0.498,0.600,0.543
72988245,0.473,0.491,0.412,0.478,0.578
76061515,0.473,0.474,0.447,0.474,0.539
76064946,0.220,0.552,0.569,0.787,0.140
76066822,0.354,0.392,0.265,0.494,0.556
80954278,0.661,0.754,0.755,0.594,0.332
90227296,0.409,0.474,0.425,0.461,0.525
92030553,0.313,0.483,0.508,0.658,0.421
92393466,0.454,0.504,0.427,0.708,0.838
99002197,0.714,0.697,0.709,0.565,0.536
99003454,0.344,0.361,0.312,0.600,0.482
99046994,0.378,0.464,0.452,0.625,0.755
99066209,0.251,0.218,0.557,0.424,0.731
105720234,0.371,0.201,0.334,0.544,0.669
105753924,0.418,0.520,0.447,0.513,0.565
105801267,0.394,0.449,0.691,0.500,0.482
105836355,0.521,0.457,0.398,0.583,0.302
113483480,0.375,0.382,0.564,0.382,0.471
113485898,0.707,0.783,0.452,0.637,0.436
117365287,0.363,0.531,0.474,0.619,0.526
117447699,0.430,0.424,0.552,0.590,0.493
136619060,0.406,0.489,0.437,0.476,0.513
141929308,0.318,0.434,0.464,0.602,0.554
141946248,0.530,0.354,0.581,0.548,0.491
105274960,0.564,0.636,0.753,0.633,0.155
141947171,0.421,0.727,0.336,0.683,0.374
143493084,0.595,0.338,0.540,0.666,0.610
143498650,0.545,0.331,0.329,0.585,0.558
143506281,0.435,0.470,0.427,0.532,0.603
143513952,0.466,0.584,0.635,0.496,0.421
19021870,0.423,0.703,0.574,0.751,0.235
143517506,0.340,0.645,0.510,0.509,0.387
143572160,0.859,0.514,0.606,0.461,0.437
143583521,0.447,0.274,0.305,0.695,0.580
143586143,0.485,0.371,0.691,0.546,0.346
143615941,0.559,0.504,0.630,0.455,0.588
105286649,0.425,0.470,0.429,0.467,0.523
143631813,0.566,0.363,0.525,0.339,0.580
143719617,0.583,0.750,0.608,0.768,0.285
143723226,0.232,0.535,0.410,0.567,0.469
143733448,0.559,0.285,0.486,0.635,0.549
143734649,0.425,0.525,0.474,0.525,0.534
143737595,0.495,0.342,0.344,0.644,0.539
143750890,0.411,0.481,0.603,0.368,0.510
149657313,0.495,0.443,0.422,0.480,0.539
151360659,0.597,0.603,0.493,0.513,0.359
151398803,0.278,0.550,0.395,0.714,0.430
39957797,0.423,0.506,0.437,0.507,0.528
151427075,0.733,0.459,0.562,0.513,0.484
151460592,0.268,0.504,0.630,0.658,0.430
152036250,0.356,0.514,0.520,0.500,0.554
152042937,0.430,0.472,0.427,0.469,0.530
152054672,0.578,0.323,0.564,0.544,0.647
152315807,0.709,0.760,0.635,0.488,0.523
152341106,0.454,0.640,0.427,0.440,0.462
152343162,0.416,0.466,0.439,0.451,0.521
152388029,0.444,0.466,0.405,0.500,0.510
152388833,0.473,0.472,0.442,0.461,0.567
152398159,0.559,0.771,0.723,0.673,0.259
152403469,0.330,0.333,0.216,0.507,0.604
22498525,0.552,0.832,0.572,0.834,0.317
152411920,0.316,0.474,0.721,0.550,0.332
152435436,0.673,0.497,0.515,0.619,0.397
152462864,0.418,0.472,0.432,0.474,0.523
152478151,0.473,0.863,0.567,0.708,0.569
152511987,0.430,0.459,0.422,0.451,0.534
152514512,0.757,0.565,0.496,0.556,0.372
152515045,0.530,0.436,0.395,0.602,0.497
152558059,0.428,0.499,0.447,0.476,0.558
157521256,0.661,0.592,0.395,0.639,0.580
160614743,0.542,0.148,0.319,0.567,0.560
160623364,0.976,0.756,0.598,0.515,0.467
160637398,0.609,0.312,0.557,0.484,0.643
166315863,0.435,0.464,0.442,0.453,0.513
171451142,0.425,0.508,0.427,0.507,0.543
210570203,0.552,0.474,0.471,0.505,0.645
210629704,0.697,0.371,0.405,0.563,0.428
8156402,0.552,0.457,0.488,0.538,0.560
210637441,0.552,0.611,0.513,0.606,0.283
210643325,0.464,0.481,0.417,0.471,0.552
210648778,0.592,0.230,0.569,0.465,0.562
239189088,0.492,0.481,0.407,0.476,0.586
241945928,0.392,0.495,0.491,0.517,0.569
254770506,0.537,0.542,0.373,0.554,0.476
305772748,0.559,0.687,0.403,0.608,0.369
306445007,0.454,0.514,0.466,0.550,0.534
306470925,0.411,0.453,0.469,0.469,0.508
306506858,0.294,0.491,0.322,0.569,0.545
306523182,0.528,0.443,0.398,0.503,0.549
146294724,0.413,0.510,0.574,0.442,0.500
306535559,0.635,0.672,0.403,0.546,0.519
306594951,0.490,0.411,0.449,0.604,0.677
306596630,0.421,0.459,0.407,0.511,0.614
306647765,0.604,0.491,0.456,0.681,0.339
306681982,0.547,0.638,0.598,0.478,0.616
306695141,0.294,0.426,0.576,0.455,0.382
306729057,0.685,0.773,0.537,0.540,0.508
306788709,0.440,0.415,0.709,0.391,0.330
306803641,0.394,0.161,0.368,0.641,0.584
306823516,0.313,0.478,0.474,0.511,0.586
306850441,0.435,0.701,0.662,0.652,0.237
306922030,0.413,0.474,0.427,0.465,0.510
306961000,0.585,0.363,0.452,0.675,0.582
307008485,0.619,0.689,0.542,0.612,0.205
307044653,0.714,0.529,0.584,0.486,0.541
307058731,0.509,0.455,0.405,0.465,0.556
307113858,0.261,0.455,0.598,0.484,0.478
307121607,0.545,0.232,0.405,0.575,0.580
105297123,0.375,0.491,0.447,0.581,0.285
307126343,0.492,0.525,0.554,0.724,0.350
307147995,0.487,0.525,0.606,0.565,0.389
307206030,0.702,0.485,0.356,0.360,0.460
307259829,0.607,0.398,0.194,0.517,0.616
307357248,0.394,0.327,0.459,0.571,0.603
307773435,0.521,0.746,0.476,0.650,0.339
744903,0.521,0.457,0.415,0.484,0.569
745823,0.523,0.630,0.358,0.604,0.447
746323,0.611,0.737,0.596,0.687,0.489
749453,0.626,0.544,0.452,0.409,0.384
749863,0.642,0.380,0.606,0.434,0.499
6651842,0.304,0.727,0.532,0.598,0.476
6752812,0.394,0.577,0.503,0.641,0.562
7429892,0.337,0.722,0.635,0.695,0.248
7430772,0.449,0.478,0.417,0.644,0.575
7436142,0.328,0.544,0.444,0.681,0.267
7539942,0.335,0.556,0.745,0.689,0.170
7540382,0.444,0.199,0.123,0.590,0.837
7541162,0.709,0.729,0.640,0.602,0.567
7543422,0.337,0.487,0.356,0.600,0.556
7948812,0.516,0.373,0.346,0.631,0.410
7955792,0.561,0.636,0.508,0.687,0.319
8343112,0.547,0.266,0.371,0.608,0.669
7964382,0.604,0.325,0.449,0.602,0.510
